cr_film_id,url,title,original_title,year,film_lang,preferred_lang_class,suggested_display_name,review_reason,candidate_count,lang_counts,best_upload_title,best_upload_id,best_resolution_hint,best_view_count,tmdb_id,imdb_id,imdb_rating
5509,https://ceskarepublika.wiki/filmy-online/nicitelka,Ničitelka,Destroyer,2018,,CZ_DUB,Ničitelka (2018) CZ Dabing,ready: source title marks Czech dubbing,4,CZ_DUB:1;UNKNOWN:3,Ničitelka (2018) Destroyer CZdub ✿ BluRay,6710fbe65fc3a,bluray,60,471507,tt7137380,6.2
1326,https://ceskarepublika.wiki/filmy-online/kler,Klér,Kler,2018,,CZ_DUB,Klér (2018) CZ Dabing,ready: source title marks Czech dubbing,7,CZ_DUB:2;CZ_SUB:1;SK_SUB:2;UNKNOWN:2,Kler.2018.1080p.BluRay.CZ-dabing.MIKI,62908b439fba3,1080p,129,547491,tt8738964,7.3
7313,https://ceskarepublika.wiki/filmy-online/jsem-bozska,Jsem božská,I Feel Pretty,2018,,CZ_DUB,Jsem božská (2018) CZ Dabing,ready: source title marks Czech dubbing,2,CZ_DUB:1;UNKNOWN:1,Jsem božská 2018 CZ dab 530p,bdf55df9346d6ac7,,58,460668,tt6791096,5.7
3819,https://ceskarepublika.wiki/filmy-online/jan-palach,Jan Palach,Jan Palach,2018,,CZ_DUB,Jan Palach (2018) CZ Dabing,ready: source title marks Czech dubbing,3,CZ_DUB:1;UNKNOWN:2,Jan Palach-(drama)-(2018)--cz-dabing,6225409f9c53f,,260,545289,tt8443592,6.6
17126,https://ceskarepublika.wiki/filmy-online/gloria-bell,Gloria Bell,Gloria Bell,2018,,CZ_DUB,Gloria Bell (2018) CZ Dabing,ready: source title marks Czech dubbing,4,CZ_DUB:1;CZ_SUB:1;UNKNOWN:2,Zamilovana-Gloria-(drama)-(2018)--cz-dabing,5e36eba38d5a9,,72,491473,tt6902696,6.3
36783,https://ceskarepublika.wiki/filmy-online/foster,Foster,,2018,en,CZ_DUB,Foster (2018) CZ Dabing,ready: source title marks Czech dubbing,2,CZ_DUB:1;CZ_SUB:1,Hotel-Artemis-(Foster)-(2018)--cz-dabing,5c5b444a7ca49,,,523997,tt8403246,7.2
5513,https://ceskarepublika.wiki/filmy-online/chladne-prijeti,Chladné přijetí,Icebox,2018,,CZ_DUB,Chladné přijetí (2018) CZ Dabing,ready: source title marks Czech dubbing,1,CZ_DUB:1,Chladne-prijeti-(Rodriguez)-(2018)--cz-dabing,5cdee8309a06c,,21,543772,tt6341668,6.2
17578,https://ceskarepublika.wiki/filmy-online/agatha-a-podstata-vrazdy,Agatha a podstata vraždy,Agatha and the Truth of Murder,2018,,CZ_DUB,Agatha a podstata vraždy (2018) CZ Dabing,ready: source title marks Czech dubbing,1,CZ_DUB:1,Agatha-a-podstata-vrazdy-(Ineson)(2018)--cz-dabing,5db9a85c8315b,,93,570352,tt9381998,6.3
8741,https://ceskarepublika.wiki/filmy-online/uveznena,10x10,10 x 10,2018,,CZ_DUB,10x10 (2018) CZ Dabing,ready: source title marks Czech dubbing,9,CZ_DUB:1;SK_DUB:2;UNKNOWN:6,10x10-(Reilly)-(2018)--cz-dabing,5c50490370803,,334,505177,tt6210996,5.2
37300,https://ceskarepublika.wiki/filmy-online/zaba,Žaba,The Frog,2017,,CZ_DUB,Žaba (2017) CZ Dabing,ready: source title marks Czech dubbing,7,CZ_DUB:2;UNKNOWN:5,Pan učitel Žabák - CZ DABING,5c53d4161517b,,,473576,tt3497596,
17125,https://ceskarepublika.wiki/filmy-online/vic-nez-zakon,Víc než zákon,Tueurs,2017,,CZ_DUB,Víc než zákon (2017) CZ Dabing,ready: source title marks Czech dubbing,5,CZ_DUB:4;SK_DUB:1,Víc než zákon Zabijaci CZdabing 2017,5ee023e72660a,,248,468212,tt6901252,6.1
3017,https://ceskarepublika.wiki/filmy-online/viktorie-a-abdul,Viktorie a Abdul,Victoria & Abdul,2017,,CZ_DUB,Viktorie a Abdul (2017) CZ Dabing,ready: source title marks Czech dubbing,9,CZ_DUB:1;CZ_SUB:3;SK_DUB:3;UNKNOWN:2,Viktorie a Abdul (r.2017 - 1920x800) CZ Dabing,c551c5e1a7a207f6,,54,423899,tt5816682,6.8
7284,https://ceskarepublika.wiki/filmy-online/ticha-msta,Tichá msta,Acts of Vengeance,2017,,CZ_DUB,Tichá msta (2017) CZ Dabing,ready: source title marks Czech dubbing,12,CZ_DUB:1;CZ_SUB:7;UNKNOWN:4,Ticha-msta-(akcni)-(2017)--cz-dabing,5ec2c6ec7e1c6,,380,445954,tt6288694,5.7
2637,https://ceskarepublika.wiki/filmy-online/spolu-to-dame,Spolu to dáme,Dieses bescheuerte Herz,2017,,CZ_DUB,Spolu to dáme (2017) CZ Dabing,ready: source title marks Czech dubbing,1,CZ_DUB:1,Spolu to dáme (2017) CZ Dabing,16b98532a27ea54a,,68,427033,tt6175820,6.9
16828,https://ceskarepublika.wiki/filmy-online/sicilske-prizraky,Sicilské přízraky,Sicilian Ghost Story,2017,,CZ_DUB,Sicilské přízraky (2017) CZ Dabing,ready: source title marks Czech dubbing,1,CZ_DUB:1,Sicilske-prizraky-(Fernandez)-(2017)--cz-dabing,5da745514b57a,,71,453347,tt5375434,6.5
9702,https://ceskarepublika.wiki/filmy-online/swat-under-siege,S.W.A.T.: Under Siege,S.W.A.T.: Under Siege,2017,,CZ_DUB,S.W.A.T.: Under Siege (2017) CZ Dabing,ready: source title marks Czech dubbing,1,CZ_DUB:1,S.W.A.T.: Under Siege (2017) CZ Dabing,2b66db2a6662d637,,59,461053,tt6014472,4.6
37248,https://ceskarepublika.wiki/filmy-online/professor-marston-and-the-wonder-women,Professor Marston and the Wonder Women,,2017,,CZ_DUB,Professor Marston and the Wonder Women (2017) CZ Dabing,ready: source title marks Czech dubbing,5,CZ_DUB:2;UNKNOWN:3,Professor Marston and the wonder women-cz dab.- 2017-jad,5a8573c7d7d4e,,,420622,tt6133130,7.0
16909,https://ceskarepublika.wiki/filmy-online/noc-silenych-matek,Noc šílených matek,Fun Mom Dinner,2017,,CZ_DUB,Noc šílených matek (2017) CZ Dabing,ready: source title marks Czech dubbing,2,CZ_DUB:1;SK_DUB:1,Noc-silenych-matek-(Collette)-(2017)--cz-dabing,5d029a9599241,,107,432787,tt5829040,5.3
33400,https://ceskarepublika.wiki/filmy-online/lila-divka-z-knihy,Lila - Dívka z knihy,El libro de Lila,2017,,CZ_DUB,Lila - Dívka z knihy (2017) CZ Dabing,ready: source title marks Czech dubbing,1,CZ_DUB:1,Lila-Divka-z-knihy-(Anim)-(2019)--cz-dabing,5c7d4c3d8f846,,120,478795,tt6870750,7.0
6665,https://ceskarepublika.wiki/filmy-online/konvoj,Konvoj,Konwój,2017,,CZ_DUB,Konvoj (2017) CZ Dabing,ready: source title marks Czech dubbing,2,CZ_DUB:1;UNKNOWN:1,Konvoj  2017 CZ DABING,6073170adb4d0,,53,432784,tt6421366,5.9
33052,https://ceskarepublika.wiki/filmy-online/kingova-pomsta,Kingova pomsta,Message from the King,2017,,CZ_DUB,Kingova pomsta (2017) CZ Dabing,ready: source title marks Czech dubbing,3,CZ_DUB:1;SK_SUB:1;UNKNOWN:1,Kingova pomsta - Akční 2016 Cz dab,66c347e42662d,,57,301355,tt1712192,6.4
2357,https://ceskarepublika.wiki/filmy-online/skrtic-z-martfu,Škrtič z Martfü,A martfűi rém,2016,,CZ_DUB,Škrtič z Martfü (2016) CZ Dabing,ready: source title marks Czech dubbing,3,CZ_DUB:1;UNKNOWN:2,Skrtic-z-Martfü-(krimi)-(2016)--cz-dabing,5efccd5be284b,,140,426958,tt4975280,7.0
16610,https://ceskarepublika.wiki/filmy-online/virtualni-revoluce,Virtuální revoluce,Virtual Revolution,2016,,CZ_DUB,Virtuální revoluce (2016) CZ Dabing,ready: source title marks Czech dubbing,1,CZ_DUB:1,Virtualni-revoluce-(sci-fi)-(2016)--cz-dabing,5eedab8676023,,83,401294,tt4054004,5.1
20456,https://ceskarepublika.wiki/filmy-online/the-veil,The Veil,The Veil,2016,,CZ_DUB,The Veil (2016) CZ Dabing,ready: source title marks Czech dubbing,6,CZ_DUB:1;CZ_SUB:3;UNKNOWN:2,The Veil-(horor)-(2016)--cz-dabing,6059af65471bb,,213,257087,tt3533916,4.8
7028,https://ceskarepublika.wiki/filmy-online/valka-proti-vsem,Proti všem,War on Everyone,2016,,CZ_DUB,Proti všem (2016) CZ Dabing,ready: source title marks Czech dubbing,3,CZ_DUB:1;UNKNOWN:2,Proti-vlastni-krvi-akcni-krimi-thriller-2016-cz-dabing.,5ab76513e177b,,195,333663,tt3708886,5.8
3479,https://ceskarepublika.wiki/filmy-online/popstar-vse-pro-slavu,Popstar: Vše pro slávu,Popstar: Never Stop Never Stopping,2016,,CZ_DUB,Popstar: Vše pro slávu (2016) CZ Dabing,ready: source title marks Czech dubbing,6,CZ_DUB:1;CZ_SUB:2;SK_DUB:1;UNKNOWN:2,Popstar - Vše pro slávu (2016) CZ Dabing,664a944aa163b,,60,341012,tt3960412,6.7
29173,https://ceskarepublika.wiki/filmy-online/planetarni-masakr,Planetární masakr,Earthtastrophe,2016,,CZ_DUB,Planetární masakr (2016) CZ Dabing,ready: source title marks Czech dubbing,1,CZ_DUB:1,Planetarni-masakr-(sci-fi)-(2016)--cz-dabing,5e43d97583443,,133,419261,tt4503324,3.7
7707,https://ceskarepublika.wiki/filmy-online/mythica-soumrak-bohu,Mythica: Soumrak bohů,Mythica: The Godslayer,2016,,CZ_DUB,Mythica: Soumrak bohů (2016) CZ Dabing,ready: source title marks Czech dubbing,2,CZ_DUB:1;UNKNOWN:1,Mythica-Soumrak-bohu-(Johnson)-(2016)--cz-dabing,6785b1fd08681,,62,401689,tt5327922,5.6
20278,https://ceskarepublika.wiki/filmy-online/miliardove-vykupne,Miliardové výkupné,Take Down,2016,,CZ_DUB,Miliardové výkupné (2016) CZ Dabing,ready: source title marks Czech dubbing,8,CZ_DUB:3;CZ_SUB:1;UNKNOWN:4,Miliardove-vykupne-2016-1080p.-Cz-dab,58b2ee3e56040,1080p,90,270007,tt2782844,5.5
20589,https://ceskarepublika.wiki/filmy-online/kralovna-z-katwe,Královna z Katwe,Queen of Katwe,2016,,CZ_DUB,Královna z Katwe (2016) CZ Dabing,ready: source title marks Czech dubbing,2,CZ_DUB:2,Kralovna-z-Katwe-Queen-of-Katwe-2016-Cz-dab,5976b19e3a5a1,,65,317557,tt4341582,7.4
35449,https://ceskarepublika.wiki/filmy-online/western-2015,Western,,2015,,CZ_DUB,Western (2015) CZ Dabing,ready: source title marks Czech dubbing,4,CZ_DUB:2;CZ_SUB:1;SK_DUB:1,Western MKV cz dab-Forsaken+(2015)CZtit+V+OBRAZE,682b247881618,,51,319093,tt4214450,6.2
16711,https://ceskarepublika.wiki/filmy-online/vitejte-v-recku-pane-inspektore,"Vítejte v Řecku, pane inspektore",Highway to Hellas,2015,,CZ_DUB,"Vítejte v Řecku, pane inspektore (2015) CZ Dabing",ready: source title marks Czech dubbing,1,CZ_DUB:1,Vitejte-v-Recku-pane-inspektore-(komedie)-(2015)--cz-dabing,5e2c885da3484,,122,334362,tt4766604,5.6
28947,https://ceskarepublika.wiki/filmy-online/truman,Truman,,2015,,CZ_DUB,Truman (2015) CZ Dabing,ready: source title marks Czech dubbing,1,CZ_DUB:1,Truman-2015-Cz-dab,59d0129e1be62,,59,341744,tt3754940,7.3
18769,https://ceskarepublika.wiki/filmy-online/snezna-divka-a-temny-krystal,Sněžná dívka a temný krystal,Zhong Kui fu mo: Xue yao mo ling,2015,,CZ_DUB,Sněžná dívka a temný krystal (2015) CZ Dabing,ready: source title marks Czech dubbing,4,CZ_DUB:1;CZ_SUB:1;UNKNOWN:2,Sněžná Dívka a Temný Krystal (2015) CZ Dabing,5a4a692b8be55,,50,299822,tt3585004,5.3
19017,https://ceskarepublika.wiki/filmy-online/rammstein-in-amerika,Rammstein in Amerika,Rammstein in Amerika,2015,,CZ_DUB,Rammstein in Amerika (2015) CZ Dabing,ready: source title marks Czech dubbing,9,CZ_DUB:1;CZ_SUB:7;UNKNOWN:1,kapitan-amerika-obcanska-valka-cz-dab-2016-jad.mp4,2dc77e98e67f8f03,,69,361631,tt5053508,8.1
28063,https://ceskarepublika.wiki/filmy-online/nesmely-svudnik,Nesmělý svůdník,Macho Man,2015,,CZ_DUB,Nesmělý svůdník (2015) CZ Dabing,ready: source title marks Czech dubbing,1,CZ_DUB:1,Nesmely-svudnik-Macho-Man-2015-BRRip-CZ-dabing,587b77b041432,,64,358760,tt2210787,4.9
16024,https://ceskarepublika.wiki/filmy-online/neklidna-mysl,Neklidná mysl,Touched with Fire,2015,,CZ_DUB,Neklidná mysl (2015) CZ Dabing,ready: source title marks Czech dubbing,1,CZ_DUB:1,Neklidna-mysl-(Holmes)-(2015)--cz-dabing,5d48410824257,,87,324289,tt2848324,6.2
33395,https://ceskarepublika.wiki/filmy-online/druhy-bajecny-hotel-marigold,Druhý báječný hotel Marigold,The Second Best Exotic Marigold Hotel,2015,,CZ_DUB,Druhý báječný hotel Marigold (2015) CZ Dabing,ready: source title marks Czech dubbing,1,CZ_DUB:1,Druhy-bajecny-hotel-Marigold-(Dev-Patel)-(2015)--cz-dabing,5c507a8ee1566,,326,268238,tt2555736,6.5
3965,https://ceskarepublika.wiki/filmy-online/dokonaly-svedek-sro,Dokonalý svědek s.r.o.,The Wedding Ringer,2015,,CZ_DUB,Dokonalý svědek s.r.o. (2015) CZ Dabing,ready: source title marks Czech dubbing,5,CZ_DUB:1;SK_DUB:4,Dokonalý svědek s.r.o.-(komedie)-(2015)--cz-dabing,6055e26aae264,,50,252838,tt0884732,6.6
16452,https://ceskarepublika.wiki/filmy-online/bez-moznosti-uniku,Bez možnosti úniku,Containment,2015,,CZ_DUB,Bez možnosti úniku (2015) CZ Dabing,ready: source title marks Czech dubbing,5,CZ_DUB:3;CZ_SUB:1;UNKNOWN:1,Containment-(horor)-(2015)--cz-dabing,5e0cc71a8d9cd,,831,347548,tt3561236,4.9
16088,https://ceskarepublika.wiki/filmy-online/valka-bez-pravidel,Válka bez pravidel,A Most Violent Year,2014,,CZ_DUB,Válka bez pravidel (2014) CZ Dabing,ready: source title marks Czech dubbing,1,CZ_DUB:1,Válka bez pravidel-(krimi)-(2014)--cz-dabing,6051eadd09621,,185,241239,tt2937898,6.9
37256,https://ceskarepublika.wiki/filmy-online/vampirky-2,Vampírky 2,Vampire Sisters 2: Bats in the Belly,2014,,CZ_DUB,Vampírky 2 (2014) CZ Dabing,ready: source title marks Czech dubbing,3,CZ_DUB:1;UNKNOWN:2,Vampirky - CZ DABING,610bf981cf157,,,298504,tt3445438,5.4
33302,https://ceskarepublika.wiki/filmy-online/top-gear-patagonsky-special,Top Gear: Patagonský speciál,Top Gear: Patagonia Special,2014,,CZ_DUB,Top Gear: Patagonský speciál (2014) CZ Dabing,ready: source title marks Czech dubbing,2,CZ_DUB:1;UNKNOWN:1,Top Gear - Patagonsky special (2014) CZ-Dabing 1080p.mkv,335a5310efb2862c,1080p,246,629585,,
33804,https://ceskarepublika.wiki/filmy-online/the-roughnecks,The Roughnecks,,2014,,CZ_DUB,The Roughnecks (2014) CZ Dabing,ready: source title marks Czech dubbing,1,CZ_DUB:1,Drsnacky-cz-dabing-2015-komedie,60de6c2b829ca,,218,337058,tt2434950,6.5
28522,https://ceskarepublika.wiki/filmy-online/seal-team-8-za-nepratelskou-linii,Seal Team 8: Za nepřátelskou linií,Seal Team Eight: Behind Enemy Lines,2014,,CZ_DUB,Seal Team 8: Za nepřátelskou linií (2014) CZ Dabing,ready: source title marks Czech dubbing,2,CZ_DUB:1;CZ_NATIVE:1,seal-team-8-za-nepratelskou-linii-cz-dabing-akcni-valecny-2014,61c25e70c566b,,415,260063,tt2992552,4.4
16596,https://ceskarepublika.wiki/filmy-online/scooby-doo-frankenhruza,Scooby Doo! Frankenhrůza,Scooby-Doo! Frankencreepy,2014,,CZ_DUB,Scooby Doo! Frankenhrůza (2014) CZ Dabing,ready: source title marks Czech dubbing,2,CZ_DUB:1;UNKNOWN:1,Scooby-Doo!-Frankenhrůza-CZ-dabing-NOVINKA-2015,55dc66cc24db2,,476,284995,tt3919322,6.6
3543,https://ceskarepublika.wiki/filmy-online/pachut-pomsty,Pachuť pomsty,Cold in July,2014,,CZ_DUB,Pachuť pomsty (2014) CZ Dabing,ready: source title marks Czech dubbing,3,CZ_DUB:1;CZ_SUB:1;UNKNOWN:1,Pachut pomsty (2014) CZdab,63f7e651e132d,,53,244509,tt1179031,6.7
16432,https://ceskarepublika.wiki/filmy-online/my-little-pony-equestria-girls-ii,My Little Pony: Equestria Girls II,My Little Pony: Equestria Girls – Rainbow Rocks,2014,,CZ_DUB,My Little Pony: Equestria Girls II (2014) CZ Dabing,ready: source title marks Czech dubbing,2,CZ_DUB:1;UNKNOWN:1,My Little Pony-Equestria-Girls-II-(anim)-(2014)--cz-dabing,6053c92529a66,,647,292177,tt3529198,7.1
20221,https://ceskarepublika.wiki/filmy-online/marodi,Marodi,Kankerlijers,2014,,CZ_DUB,Marodi (2014) CZ Dabing,ready: source title marks Czech dubbing,1,CZ_DUB:1,Marodi--Kankerlijers-(2014)-CZ-dabing,55d6858ca6d1a,,156,251602,tt2559244,6.3
5279,https://ceskarepublika.wiki/filmy-online/utok-na-bily-dum,Útok na Bílý dům,White House Down,2013,,CZ_DUB,Útok na Bílý dům (2013) CZ Dabing,ready: source title marks Czech dubbing,2,CZ_DUB:1;UNKNOWN:1,"Útok na Bílý dům [CZ dabing, 2013]",5b3537450ee30,,54,117251,tt2334879,6.3
28322,https://ceskarepublika.wiki/filmy-online/zlaty-vek-formule-1,Zlatý věk formule 1,1,2013,,CZ_DUB,Zlatý věk formule 1 (2013) CZ Dabing,ready: source title marks Czech dubbing,3,CZ_DUB:1;UNKNOWN:2,Zlaty-vek-Formule-1-(Dokument)-(2013)--cz-dabing,5ce4267e5607b,,229,217316,tt2518788,7.9
36687,https://ceskarepublika.wiki/filmy-online/zasazen-bleskem,Zasažen bleskem,Struck by Lightning,2013,en,CZ_DUB,Zasažen bleskem (2013) CZ Dabing,ready: source title marks Czech dubbing,1,CZ_DUB:1,Zasazen-bleskem-2012.BDRip.XviD.CZ-dab.,57f0673684ffc,bdrip,,87440,tt1791614,6.2
28084,https://ceskarepublika.wiki/filmy-online/sametove-rano,Sametové ráno,Some Velvet Morning,2013,,CZ_DUB,Sametové ráno (2013) CZ Dabing,ready: source title marks Czech dubbing,1,CZ_DUB:1,Sametove-rano_Some-Velvet-Morning-2013-CZ-dabing,58481ee4664f3,,57,174341,tt2231138,5.8
19974,https://ceskarepublika.wiki/filmy-online/pokrevni-pouto,Pokrevní pouto,Blood Ties,2013,,CZ_DUB,Pokrevní pouto (2013) CZ Dabing,ready: source title marks Czech dubbing,2,CZ_DUB:1;CZ_SUB:1,"Pokrevní pouto (Clive Owen,Billy Crudup,Mila Kunis,Zoe Saldaña-2013 Krimi-Drama-Thriller-Bdrip.1080p.) Cz dabing",680fecf1e30ff,bdrip,55,190955,tt1747958,6.5
28472,https://ceskarepublika.wiki/filmy-online/my-little-pony-equestria-girls,My Little Pony: Equestria Girls,,2013,,CZ_DUB,My Little Pony: Equestria Girls (2013) CZ Dabing,ready: source title marks Czech dubbing,4,CZ_DUB:1;UNKNOWN:3,My Little Pony-Equestria-Girls-(anim)-(2013)--cz-dabing,6050eeeece116,,355,201676,tt2908228,6.4
4387,https://ceskarepublika.wiki/filmy-online/jackass-deda-mizera,Jackass: Děda Mizera,Jackass Presents: Bad Grandpa,2013,,CZ_DUB,Jackass: Děda Mizera (2013) CZ Dabing,ready: source title marks Czech dubbing,3,CZ_DUB:1;UNKNOWN:2,Jacckas-Deda-Mizera-(Knoxvil)-(2013)--cz-dabing,5d0648ab53e7a,,60,208134,tt3063516,6.5
32224,https://ceskarepublika.wiki/filmy-online/dark-touch,Dark Touch,,2013,,CZ_DUB,Dark Touch (2013) CZ Dabing,ready: source title marks Czech dubbing,1,CZ_DUB:1,Dark-Touch-2013-(horor)-cz-dabing-krufo,55ae333e2ec44,,764,174671,tt2328549,4.8
32370,https://ceskarepublika.wiki/filmy-online/12-kol-reloaded,12 kol: Reloaded,12 Rounds 2: Reloaded,2013,,CZ_DUB,12 kol: Reloaded (2013) CZ Dabing,ready: source title marks Czech dubbing,2,CZ_DUB:1;SK_DUB:1,12 kol 2 Reloaded (2013) CZ-dabing,57af695893dc9,,81,195269,tt2317524,5.3
28122,https://ceskarepublika.wiki/filmy-online/ten,Ten,,2012,,CZ_DUB,Ten (2012) CZ Dabing,ready: source title marks Czech dubbing,1,CZ_DUB:1,Ten-nejvetsi-CZ-Dabing-100-Dobra-Kvalita-2012-by-Pablos32,58472afd81374,ts,178,741905,tt2275392,9.9
27571,https://ceskarepublika.wiki/filmy-online/streetdance-2,StreetDance 2,,2012,,CZ_DUB,StreetDance 2 (2012) CZ Dabing,ready: source title marks Czech dubbing,3,CZ_DUB:1;UNKNOWN:2,Street Dance 2 (2012) CZ-dabing,6007296d656bf,,1049,85373,tt1718903,5.6
35400,https://ceskarepublika.wiki/filmy-online/snehurka-2012,Sněhurka,Mirror Mirror,2012,,CZ_DUB,Sněhurka (2012) CZ Dabing,ready: source title marks Czech dubbing,2,CZ_DUB:2,Sněhurka a lovec (2012) CZ Dabing,37dbc605680d91e6,,,62764,tt1667353,5.6
27999,https://ceskarepublika.wiki/filmy-online/rommel,Rommel,,2012,,CZ_DUB,Rommel (2012) CZ Dabing,ready: source title marks Czech dubbing,1,CZ_DUB:1,Rommel-(valecny)-(2012)--cz-dabing,604c66c7d58a1,,269,139862,tt2157346,6.6
20011,https://ceskarepublika.wiki/filmy-online/prezidentske-volby,Prezidentské volby,Game Change,2012,,CZ_DUB,Prezidentské volby (2012) CZ Dabing,ready: source title marks Czech dubbing,1,CZ_DUB:1,PREZIDENTSKÉ-VOLBY-novinka(2012)-CZ-DABING,562cb89d3c072,ts,54,91010,tt1848902,7.4
35652,https://ceskarepublika.wiki/filmy-online/koala-johnny-zrozeni-hrdiny,Koala Johnny: Zrození hrdiny,The Outback,2012,,CZ_DUB,Koala Johnny: Zrození hrdiny (2012) CZ Dabing,ready: source title marks Czech dubbing,1,CZ_DUB:1,Johnny English Sa Vracia - 2011 CZ DABING,66d5d3bb32c76,,57,136405,tt1867086,4.7
28010,https://ceskarepublika.wiki/filmy-online/ghost,Ghost,,2012,,CZ_DUB,Ghost (2012) CZ Dabing,ready: source title marks Czech dubbing,1,CZ_DUB:1,Ghost-Rider-2-(Cage)-(2012)--cz-dabing,5c51d3facbed5,,339,84240,tt2175671,2.5
33443,https://ceskarepublika.wiki/filmy-online/eddie-namesicny-kanibal,Eddie - náměsíčný kanibal,Eddie: The Sleepwalking Cannibal,2012,,CZ_DUB,Eddie - náměsíčný kanibal (2012) CZ Dabing,ready: source title marks Czech dubbing,1,CZ_DUB:1,Namesicny-(Winchester)-(2010)--cz-dabing,5d064acae4594,,53,100275,tt1480658,5.6
8087,https://ceskarepublika.wiki/filmy-online/dum-na-konci-ulice,Dům na konci ulice,House at the End of the Street,2012,,CZ_DUB,Dům na konci ulice (2012) CZ Dabing,ready: source title marks Czech dubbing,2,CZ_DUB:1;UNKNOWN:1,Dům na konci ulice - House at the End of the Street (2012) horor mysteriózní thriller czdab.avi,d0fb3c8be852a231,,82,82505,tt1582507,5.5
324,https://ceskarepublika.wiki/filmy-online/avengers,Avengers,The Avengers,2012,,CZ_DUB,Avengers (2012) CZ Dabing,ready: source title marks Czech dubbing,3,CZ_DUB:1;UNKNOWN:2,Avengers 2012 CZ dabing HD,218d37c927478b63,,57,24428,tt0848228,8.0
27300,https://ceskarepublika.wiki/filmy-online/ztracen-ve-vesmiru,Ztracen ve vesmíru,Love,2011,,CZ_DUB,Ztracen ve vesmíru (2011) CZ Dabing,ready: source title marks Czech dubbing,13,CZ_DUB:1;SK_DUB:1;UNKNOWN:11,Ztracen ve vesmiru-(sci-fi)-(2011)--cz-dabing,60495b68dea40,,65,54320,tt1541874,5.4
27777,https://ceskarepublika.wiki/filmy-online/unaveni-sluncem-3-citadela,Unaveni sluncem 3: Citadela,Burnt by the Sun 2: Citadel,2011,,CZ_DUB,Unaveni sluncem 3: Citadela (2011) CZ Dabing,ready: source title marks Czech dubbing,2,CZ_DUB:1;UNKNOWN:1,Unaveni sluncem 3 - Citadela (2011) historický válečný czdab,6609c5b613b2a,,56,65060,tt1912518,4.1
27624,https://ceskarepublika.wiki/filmy-online/titeuf-le-film,Titeuf (Le Film),Titeuf,2011,,CZ_DUB,Titeuf (Le Film) (2011) CZ Dabing,ready: source title marks Czech dubbing,1,CZ_DUB:1,titeuf-cz-dabing-animovany-komedie-francie-2011-pres-MultiLoad.cz,58673e1daa67d,,95,61672,tt1757912,5.9
32333,https://ceskarepublika.wiki/filmy-online/tajny-projekt,Tajný projekt,Flesh Wounds,2011,,CZ_DUB,Tajný projekt (2011) CZ Dabing,ready: source title marks Czech dubbing,1,CZ_DUB:1,TajnĂ˝-projekt-2011---Novinky-CZ-Dabing,5668de27b2c62,,125,64091,tt1461677,2.8
27685,https://ceskarepublika.wiki/filmy-online/tajemstvi-noemovy-archy,Tajemství Noemovy archy,Visus - Expedition Arche Noah,2011,,CZ_DUB,Tajemství Noemovy archy (2011) CZ Dabing,ready: source title marks Czech dubbing,1,CZ_DUB:1,Tajemstvi-Noemovy-archy-CZ-dabing-2011,5873ff518cc36,,67,65910,tt1822363,4.6
9442,https://ceskarepublika.wiki/filmy-online/spolubydlici,Spolubydlící,The Roommate,2011,,CZ_DUB,Spolubydlící (2011) CZ Dabing,ready: source title marks Czech dubbing,3,CZ_DUB:1;UNKNOWN:2,Spolubydlící (2011) CZ Dabing,b186594a6a1aafbc,,57,49950,tt1265990,4.8
34816,https://ceskarepublika.wiki/filmy-online/avalonska-stredni,Avalonská střední,Avalon High,2011,,CZ_DUB,Avalonská střední (2011) CZ Dabing,ready: source title marks Czech dubbing,3,CZ_DUB:1;UNKNOWN:2,"Avalonská-střední-CZ-dabing---Drama--Rodinný,-USA,-2010-…",4df1066510eff7a2,,,50479,tt1614950,5.7
15392,https://ceskarepublika.wiki/filmy-online/yamada-samuraj-z-ayothaye,"Yamada, samuraj z Ayothaye",ซามูไร อโยธยา,2010,,CZ_DUB,"Yamada, samuraj z Ayothaye (2010) CZ Dabing",ready: source title marks Czech dubbing,4,CZ_DUB:1;UNKNOWN:3,"Yamada,samuraj.z.Ayothaye,Akční,Historický,2010,CZdab-M.avi",a4638e81a4127d5e,,54,67327,tt1905010,5.8
